_id,Fecha,Hora,Latitud,Longitud,Profundidad,Intensidad
ObjectId("5e02341f1d3faec122d7e922"),2019-12-24,06:57:44,17.6,-94.53,168.0 km,4.3
ObjectId("5e02341f1d3faec122d7e924"),2019-12-24,06:54:59,16.39,-96.42,64.0 km,4.1
ObjectId("5e02341f1d3faec122d7e926"),2019-12-24,04:51:43,16.35,-95.08,21.0 km,3.5
ObjectId("5e02341f1d3faec122d7e928"),2019-12-24,04:17:15,31.65,-115.06,13.0 km,3.6
ObjectId("5e02341f1d3faec122d7e92a"),2019-12-24,04:06:32,16.82,-94.08,143.0 km,3.7
ObjectId("5e02341f1d3faec122d7e92c"),2019-12-24,03:31:32,16.96,-97.55,21.0 km,2.7
ObjectId("5e02341f1d3faec122d7e92e"),2019-12-24,02:50:07,17.16,-95.28,113.0 km,3.6
ObjectId("5e02341f1d3faec122d7e930"),2019-12-24,02:00:44,16.37,-94.79,33.0 km,3.2
ObjectId("5e02341f1d3faec122d7e932"),2019-12-24,01:50:34,15.13,-92.69,107.0 km,3.6
ObjectId("5e02341f1d3faec122d7e934"),2019-12-24,01:22:05,17.14,-100.62,47.0 km,3.3
ObjectId("5e0234201d3faec122d7e936"),2019-12-24,01:15:30,16.49,-95.26,6.0 km,3.7
ObjectId("5e0234201d3faec122d7e938"),2019-12-24,00:43:06,15.6,-93.3,102.0 km,3.6
ObjectId("5e0234201d3faec122d7e93a"),2019-12-24,00:31:14,17.19,-94.47,185.0 km,3.6
ObjectId("5e0234201d3faec122d7e93c"),2019-12-24,00:06:01,17.49,-102.03,10.0 km,3.9
ObjectId("5e0234201d3faec122d7e93e"),2019-12-24,00:00:30,19.25,-97.43,10.0 km,3.1
ObjectId("5e0261291d3faec122d7e9d8"),2019-12-24,09:59:39,15.74,-94.95,50.0 km,4.1
ObjectId("5e0391441d3faec122d846bd"),2019-12-25,08:18:36,18.27,-101.49,72.0 km,4.1
ObjectId("5e0391441d3faec122d846bf"),2019-12-25,04:48:31,16.24,-98.09,10.0 km,3.7
ObjectId("5e0391441d3faec122d846c1"),2019-12-25,04:26:22,14.93,-94.16,27.0 km,3.8
ObjectId("5e0391441d3faec122d846c3"),2019-12-25,04:12:54,17.9,-95.25,108.0 km,3.9
ObjectId("5e0391441d3faec122d846c5"),2019-12-25,03:58:09,16.98,-99.87,1.0 km,3.3
ObjectId("5e0391441d3faec122d846c7"),2019-12-25,03:18:57,16.69,-99.34,5.0 km,3.5
ObjectId("5e0391441d3faec122d846c9"),2019-12-25,02:58:04,15.48,-94.9,18.0 km,3.8
ObjectId("5e0391441d3faec122d846cb"),2019-12-25,02:43:05,15.53,-93.63,87.0 km,3.8
ObjectId("5e0391441d3faec122d846cd"),2019-12-25,02:38:53,14.75,-93.44,6.0 km,3.8
ObjectId("5e0391441d3faec122d846cf"),2019-12-25,02:24:50,16.15,-97.5,38.0 km,3.2
ObjectId("5e0391441d3faec122d846d1"),2019-12-25,02:17:26,16.92,-100.17,10.0 km,3.6
ObjectId("5e0391441d3faec122d846d3"),2019-12-25,02:09:08,14.95,-93.17,80.0 km,3.8
ObjectId("5e0391441d3faec122d846d5"),2019-12-25,01:59:12,16.02,-97.36,32.0 km,3.2
ObjectId("5e0391441d3faec122d846d7"),2019-12-25,01:38:06,15.22,-97.01,16.0 km,3.9
ObjectId("5e0391441d3faec122d846d9"),2019-12-25,01:18:12,15.61,-97.91,17.0 km,3.5
ObjectId("5e03afee1d3faec122d87204"),2019-12-25,12:34:29,18.69,-102.98,63.0 km,4.1
ObjectId("5e03d7761d3faec122d8a726"),2019-12-25,15:28:47,17.2,-95.21,120.0 km,4.1
ObjectId("5e03f1b21d3faec122d8cc31"),2019-12-25,17:17:14,15.84,-93.96,82.0 km,4.1
ObjectId("5e04bee91d3faec122d8dd93"),2019-12-26,04:36:45,16.15,-97.54,10.0 km,3.9
ObjectId("5e04bee91d3faec122d8dd95"),2019-12-26,04:10:04,16.22,-98.07,8.0 km,3.4
ObjectId("5e04bee91d3faec122d8dd97"),2019-12-26,03:41:58,16.55,-98.48,8.0 km,3.4
ObjectId("5e04bee91d3faec122d8dd99"),2019-12-26,03:41:08,14.92,-92.9,75.0 km,4.1
ObjectId("5e04bee91d3faec122d8dd9b"),2019-12-26,03:15:23,15.7,-96.13,51.0 km,3.4
ObjectId("5e04bee91d3faec122d8dd9d"),2019-12-26,03:02:20,14.92,-93.67,24.0 km,3.5
ObjectId("5e04bee91d3faec122d8dd9f"),2019-12-26,02:52:03,16.28,-98.03,19.0 km,3
ObjectId("5e04bee91d3faec122d8dda1"),2019-12-26,02:44:12,16.59,-98.63,31.0 km,3.4
ObjectId("5e04bee91d3faec122d8dda3"),2019-12-26,02:16:41,15.88,-95.07,16.0 km,3.9
ObjectId("5e04bee91d3faec122d8dda5"),2019-12-26,01:54:15,15.05,-93.1,67.0 km,3.5
ObjectId("5e04bee91d3faec122d8dda7"),2019-12-26,01:40:30,13.67,-93.06,10.0 km,3.7
ObjectId("5e04bee91d3faec122d8dda9"),2019-12-26,01:29:29,15.49,-94.83,23.0 km,4
ObjectId("5e04bee91d3faec122d8ddab"),2019-12-26,01:05:35,19.63,-104.7,27.0 km,3.4
ObjectId("5e04bee91d3faec122d8ddad"),2019-12-26,01:04:25,16.99,-99.5,46.0 km,3
ObjectId("5e04bee91d3faec122d8ddaf"),2019-12-26,00:54:11,16.5,-100.55,13.0 km,3.4
ObjectId("5e054f6b1d3faec122d8ff88"),2019-12-26,17:00:17,15.59,-95.1,47.0 km,4.1
ObjectId("5e05669a1d3faec122d91f31"),2019-12-26,05:49:58,16.76,-101.78,10.0 km,3.6
ObjectId("5e05669a1d3faec122d91f33"),2019-12-26,05:28:40,16.19,-100.13,16.0 km,3.6
ObjectId("5e05669a1d3faec122d91f35"),2019-12-26,05:26:42,16.02,-98.29,6.0 km,3.2
ObjectId("5e0566d91d3faec122d91f99"),2019-12-26,16:02:49,15.66,-95.05,16.0 km,3.4
ObjectId("5e0566d91d3faec122d91f9b"),2019-12-26,15:26:35,16.44,-94.84,16.0 km,3.5
ObjectId("5e0566d91d3faec122d91f9d"),2019-12-26,15:20:01,31.79,-115.53,20.0 km,3.2
ObjectId("5e0566d91d3faec122d91f9f"),2019-12-26,14:35:42,18.9,-102.69,10.0 km,3.4
ObjectId("5e0566d91d3faec122d91fa1"),2019-12-26,13:43:42,15.44,-94.7,16.0 km,3.8
ObjectId("5e0566d91d3faec122d91fa3"),2019-12-26,13:33:27,15.27,-94.81,16.0 km,3.8
ObjectId("5e0566d91d3faec122d91fa5"),2019-12-26,11:15:27,13.69,-93.1,10.0 km,4.1
ObjectId("5e0566d91d3faec122d91fa7"),2019-12-26,09:42:25,15.49,-94.63,16.0 km,3.8
ObjectId("5e0566d91d3faec122d91fa9"),2019-12-26,09:38:26,14.85,-92.18,100.0 km,4
ObjectId("5e0566d91d3faec122d91fab"),2019-12-26,09:34:12,17.02,-100.44,15.0 km,3.3
ObjectId("5e0566d91d3faec122d91fad"),2019-12-26,08:52:14,29.8,-114.42,10.0 km,4
ObjectId("5e0566d91d3faec122d91faf"),2019-12-26,08:21:04,17.24,-101.54,5.0 km,3.7
ObjectId("5e0566d91d3faec122d91fb1"),2019-12-26,06:36:16,19.47,-103.28,45.0 km,3.5
ObjectId("5e0566d91d3faec122d91fb3"),2019-12-26,06:23:44,15.22,-94.64,16.0 km,3.8
ObjectId("5e0567c21d3faec122d920ad"),2019-12-26,19:50:10,18.84,-98.83,3.0 km,3.6
ObjectId("5e056d6b1d3faec122d928c2"),2019-12-26,19:50:10,18.84,-98.83,3.0 km,3.8
ObjectId("5e061ccc1d3faec122d9cc60"),2019-12-27,04:52:10,13.8,-93.18,10.0 km,4
ObjectId("5e061ccc1d3faec122d9cc62"),2019-12-27,04:38:06,19.07,-102.62,5.0 km,3.5
ObjectId("5e061ccc1d3faec122d9cc64"),2019-12-27,04:18:19,15.37,-94.77,16.0 km,3.6
ObjectId("5e061ccc1d3faec122d9cc66"),2019-12-27,03:54:50,16.83,-100.04,5.0 km,3.6
ObjectId("5e061ccc1d3faec122d9cc68"),2019-12-27,03:06:50,15.44,-93.94,61.0 km,3.9
ObjectId("5e061ccc1d3faec122d9cc6a"),2019-12-27,02:52:16,16.52,-94.96,8.0 km,3.7
ObjectId("5e061ccc1d3faec122d9cc6c"),2019-12-27,02:46:40,15.94,-95.19,10.0 km,4.1
ObjectId("5e061ccc1d3faec122d9cc6e"),2019-12-27,02:21:26,15.97,-98.63,16.0 km,3.7
ObjectId("5e061ccc1d3faec122d9cc70"),2019-12-27,02:13:36,15.81,-92.31,162.0 km,3.7
ObjectId("5e061ccc1d3faec122d9cc72"),2019-12-27,02:00:58,16.59,-94.66,104.0 km,3.4
ObjectId("5e061ccc1d3faec122d9cc74"),2019-12-27,01:58:39,32.38,-115.25,16.0 km,3.5
ObjectId("5e061ccc1d3faec122d9cc76"),2019-12-27,01:31:04,16.59,-95.1,5.0 km,4
ObjectId("5e061ccc1d3faec122d9cc78"),2019-12-27,01:24:17,19.19,-104.09,5.0 km,3.4
ObjectId("5e061ccc1d3faec122d9cc7a"),2019-12-27,01:00:35,15.3,-94.84,16.0 km,3.8
ObjectId("5e061ccc1d3faec122d9cc7c"),2019-12-27,00:29:24,16.99,-94.28,152.0 km,3.7
ObjectId("5e0628eb1d3faec122d9dd19"),2019-12-27,09:34:26,14.13,-92.95,10.0 km,4.3
ObjectId("5e062c261d3faec122d9e180"),2019-12-27,09:49:44,15.35,-94.64,16.0 km,4.1
ObjectId("5e06da051d3faec122da11e8"),2019-12-27,18:24:13,15.83,-95.66,6.0 km,4.4
ObjectId("5e06da051d3faec122da11ea"),2019-12-27,16:54:04,16.08,-97.11,21.0 km,3.4
ObjectId("5e06da051d3faec122da11ec"),2019-12-27,15:56:56,15.56,-92.3,164.0 km,4.1
ObjectId("5e06da051d3faec122da11ee"),2019-12-27,15:07:45,17.24,-97.16,59.0 km,3.4
ObjectId("5e06da051d3faec122da11f0"),2019-12-27,14:52:13,19.14,-102.79,17.0 km,3.4
ObjectId("5e06da061d3faec122da11f2"),2019-12-27,13:36:42,16.42,-93.53,55.0 km,3.6
ObjectId("5e06da061d3faec122da11f4"),2019-12-27,13:20:20,17.33,-94.7,146.0 km,3.8
ObjectId("5e06da061d3faec122da11f6"),2019-12-27,11:49:18,15.74,-97.13,7.0 km,3.6
ObjectId("5e06da061d3faec122da11f8"),2019-12-27,11:16:40,15.64,-94.71,16.0 km,3.5
ObjectId("5e06da061d3faec122da11fa"),2019-12-27,11:05:03,15.62,-93.78,73.0 km,3.9
ObjectId("5e06da061d3faec122da11fd"),2019-12-27,09:38:04,16.02,-97.07,31.0 km,3.2
ObjectId("5e06da061d3faec122da1200"),2019-12-27,08:32:04,16.76,-99.68,7.0 km,3.4
ObjectId("5e06da061d3faec122da1202"),2019-12-27,07:56:07,17.09,-99.51,37.0 km,3
ObjectId("5e076aaf1d3faec122da1ec0"),2019-12-28,04:57:34,16.64,-99.28,10.0 km,3.3
ObjectId("5e076aaf1d3faec122da1ec2"),2019-12-28,04:52:36,17.91,-98.85,51.0 km,3.4
ObjectId("5e076aaf1d3faec122da1ec4"),2019-12-28,04:48:02,16.46,-98.06,27.0 km,3.5
ObjectId("5e076aaf1d3faec122da1ec6"),2019-12-28,04:44:57,17.97,-98.94,53.0 km,3.8
ObjectId("5e076aaf1d3faec122da1ec8"),2019-12-28,04:21:19,15.45,-94.75,16.0 km,3.7
ObjectId("5e076aaf1d3faec122da1eca"),2019-12-28,04:12:32,21.5,-105.81,5.0 km,3.9
ObjectId("5e076aaf1d3faec122da1ecc"),2019-12-28,03:45:24,16.82,-98.81,44.0 km,3.4
ObjectId("5e076aaf1d3faec122da1ece"),2019-12-28,03:31:08,17.9,-100.02,59.0 km,3.7
ObjectId("5e076aaf1d3faec122da1ed0"),2019-12-28,03:05:59,16.34,-98.27,5.0 km,3.3
ObjectId("5e076aaf1d3faec122da1ed2"),2019-12-28,02:42:00,15.69,-95.16,21.0 km,3.6
ObjectId("5e076aaf1d3faec122da1ed4"),2019-12-28,02:13:12,16.51,-98.45,30.0 km,3.9
ObjectId("5e076aaf1d3faec122da1ed6"),2019-12-28,01:58:17,16.95,-95.37,110.0 km,3.8
ObjectId("5e076aaf1d3faec122da1ed8"),2019-12-28,01:54:44,15.84,-95.13,62.0 km,3.7
ObjectId("5e076aaf1d3faec122da1eda"),2019-12-28,01:36:38,15.41,-94.72,16.0 km,3.8
ObjectId("5e076aaf1d3faec122da1edc"),2019-12-28,01:22:54,16.08,-94.92,61.0 km,3.9
ObjectId("5e08225c1d3faec122da5381"),2019-12-28,20:56:02,15.94,-99.37,17.0 km,4.2
ObjectId("5e08225c1d3faec122da5383"),2019-12-28,16:59:53,16.64,-98.45,15.0 km,3.4
ObjectId("5e08225c1d3faec122da5385"),2019-12-28,16:58:29,15.66,-95.6,13.0 km,4
ObjectId("5e08225c1d3faec122da5387"),2019-12-28,16:35:33,16.46,-97.87,8.0 km,3.5
ObjectId("5e08225c1d3faec122da5389"),2019-12-28,16:03:47,18.46,-101.12,65.0 km,3.7
ObjectId("5e08225c1d3faec122da538b"),2019-12-28,15:18:09,13.98,-93.21,10.0 km,4.1
ObjectId("5e08225c1d3faec122da538d"),2019-12-28,15:13:10,16.84,-99.72,11.0 km,3.4
ObjectId("5e08225c1d3faec122da538f"),2019-12-28,15:08:34,19.24,-102.67,16.0 km,4
ObjectId("5e08225c1d3faec122da5391"),2019-12-28,15:01:30,16.06,-97.18,27.0 km,3.5
ObjectId("5e08225c1d3faec122da5393"),2019-12-28,14:51:28,16.82,-94,179.0 km,3.6
ObjectId("5e08225c1d3faec122da5395"),2019-12-28,14:00:41,15.75,-94.04,84.0 km,3.8
ObjectId("5e08225c1d3faec122da5397"),2019-12-28,13:52:00,16.88,-98.48,48.0 km,3.3
ObjectId("5e08225c1d3faec122da5399"),2019-12-28,13:07:55,16.79,-98.98,43.0 km,3.4
ObjectId("5e08225c1d3faec122da539b"),2019-12-28,13:00:49,17.11,-99.25,48.0 km,3.6
ObjectId("5e08225c1d3faec122da539d"),2019-12-28,12:10:11,15.73,-95.73,36.0 km,4.1
ObjectId("5e08c9a51d3faec122dad73e"),2019-12-29,07:18:25,17.42,-101.77,10.0 km,4.1
ObjectId("5e08c9a51d3faec122dad740"),2019-12-29,05:00:38,15.58,-94.83,16.0 km,3.8
ObjectId("5e08c9a51d3faec122dad742"),2019-12-29,04:45:24,16.14,-97.47,14.0 km,3
ObjectId("5e08c9a51d3faec122dad744"),2019-12-29,04:37:14,17.73,-94.78,16.0 km,3.7
ObjectId("5e08c9a51d3faec122dad746"),2019-12-29,04:31:06,13.93,-93.52,10.0 km,4.1
ObjectId("5e08c9a51d3faec122dad748"),2019-12-29,04:22:05,13.65,-93.09,10.0 km,4.2
ObjectId("5e08c9a51d3faec122dad74a"),2019-12-29,04:14:38,14.76,-93.72,25.0 km,3.7
ObjectId("5e08c9a51d3faec122dad74c"),2019-12-29,04:07:14,16.04,-97.65,38.0 km,3
ObjectId("5e08c9a51d3faec122dad74e"),2019-12-29,04:02:57,18.13,-103.36,10.0 km,3.6
ObjectId("5e08c9a51d3faec122dad750"),2019-12-29,03:33:05,16.38,-95.05,16.0 km,3.7
ObjectId("5e08c9a51d3faec122dad752"),2019-12-29,03:23:42,13.91,-93.41,10.0 km,4
ObjectId("5e08c9a51d3faec122dad754"),2019-12-29,03:19:56,16.28,-98.3,7.0 km,3.4
ObjectId("5e08c9a51d3faec122dad756"),2019-12-29,03:02:00,16.13,-97.48,30.0 km,3.2
ObjectId("5e08c9a51d3faec122dad758"),2019-12-29,02:58:51,15.93,-97.71,16.0 km,3.4
ObjectId("5e08c9a51d3faec122dad75a"),2019-12-29,02:56:13,15.95,-97.67,16.0 km,3.8
ObjectId("5e08e8f01d3faec122db01cd"),2019-12-29,11:39:49,17.2,-94.95,127.0 km,4.1
ObjectId("5e0961151d3faec122db9520"),2019-12-29,19:25:32,15.9,-98.38,14.0 km,4.2
ObjectId("5e0961151d3faec122db9522"),2019-12-29,16:46:17,16.66,-94.57,109.0 km,3.9
ObjectId("5e0961151d3faec122db9524"),2019-12-29,16:40:26,15.46,-94.9,19.0 km,3.7
ObjectId("5e0961151d3faec122db9526"),2019-12-29,16:25:49,15.43,-94.86,27.0 km,3.8
ObjectId("5e0961151d3faec122db9528"),2019-12-29,16:20:28,16.53,-98.52,4.0 km,3.3
ObjectId("5e0961151d3faec122db952a"),2019-12-29,15:30:03,15.88,-98.49,5.0 km,3.4
ObjectId("5e0961151d3faec122db952c"),2019-12-29,15:08:58,16.03,-98.38,3.0 km,3.4
ObjectId("5e0961151d3faec122db952e"),2019-12-29,14:50:51,15.85,-98.67,16.0 km,3.5
ObjectId("5e0961151d3faec122db9530"),2019-12-29,14:49:51,16.3,-98.27,11.0 km,3.3
ObjectId("5e0961151d3faec122db9532"),2019-12-29,14:17:41,19.75,-103.52,11.0 km,3.6
ObjectId("5e0961151d3faec122db9534"),2019-12-29,13:29:53,16.44,-98.48,23.0 km,3.7
ObjectId("5e0961151d3faec122db9536"),2019-12-29,13:28:06,15.25,-92.57,111.0 km,3.6
ObjectId("5e0961151d3faec122db9538"),2019-12-29,12:28:15,18.27,-100.32,58.0 km,3.4
ObjectId("5e0961151d3faec122db953a"),2019-12-29,12:24:10,17.05,-100.64,7.0 km,3.9
ObjectId("5e0961151d3faec122db953c"),2019-12-29,12:23:16,14.2,-93.08,15.0 km,3.8
ObjectId("5e098ca61d3faec122dbb4be"),2019-12-29,22:01:34,19.47,-105.33,38.0 km,4.8
ObjectId("5e09e6511d3faec122dc30d1"),2019-12-30,05:43:16,18,-100.16,57.0 km,4.1
ObjectId("5e0a0fe91d3faec122dc5614"),2019-12-30,04:39:43,16.23,-98.07,8.0 km,3.6
ObjectId("5e0a0fe91d3faec122dc5616"),2019-12-30,04:33:03,16.45,-95.06,48.0 km,3.6
ObjectId("5e0a0fe91d3faec122dc5618"),2019-12-30,04:32:44,15.9,-98.07,6.0 km,3.3
ObjectId("5e0a0fe91d3faec122dc561a"),2019-12-30,04:30:38,16.8,-98.77,35.0 km,3.4
ObjectId("5e0a0fe91d3faec122dc561c"),2019-12-30,04:27:30,16.34,-98.21,8.0 km,3.2
ObjectId("5e0a0fe91d3faec122dc561e"),2019-12-30,04:18:44,15.02,-93.33,63.0 km,3.7
ObjectId("5e0a0fe91d3faec122dc5620"),2019-12-30,04:00:01,16.5,-98.46,22.0 km,3.4
ObjectId("5e0a0fe91d3faec122dc5622"),2019-12-30,03:58:01,16.43,-95.04,17.0 km,3.5
ObjectId("5e0a0fe91d3faec122dc5624"),2019-12-30,03:29:08,17.09,-100.28,39.0 km,3.5
ObjectId("5e0a0fe91d3faec122dc5626"),2019-12-30,03:16:32,16.21,-98.12,2.0 km,3.6
ObjectId("5e0a0fe91d3faec122dc5628"),2019-12-30,03:09:49,16.37,-94.67,7.0 km,3.5
ObjectId("5e0a0fe91d3faec122dc562a"),2019-12-30,02:37:50,15.87,-98.76,11.0 km,3.7
ObjectId("5e0a0fe91d3faec122dc562c"),2019-12-30,02:07:42,16.4,-95.26,52.0 km,3.7
ObjectId("5e0a0fe91d3faec122dc562e"),2019-12-30,01:13:33,18.09,-103.36,2.0 km,3.7
ObjectId("5e0be1df1d3faec122dcc2fe"),2019-12-31,11:48:52,13.89,-93.31,7.0 km,4.1
ObjectId("5e0be1df1d3faec122dcc300"),2019-12-31,08:58:39,19.5,-108.13,10.0 km,4.2
ObjectId("5e0be1df1d3faec122dcc302"),2019-12-31,07:46:02,18.15,-103.53,10.0 km,4.1
ObjectId("5e0be1df1d3faec122dcc304"),2019-12-31,04:52:15,15.52,-93.79,77.0 km,3.6
ObjectId("5e0be1df1d3faec122dcc306"),2019-12-31,04:49:47,19.48,-105.34,13.0 km,3.7
ObjectId("5e0be1df1d3faec122dcc308"),2019-12-31,04:39:50,15.36,-94.59,68.0 km,3.6
ObjectId("5e0be1df1d3faec122dcc30a"),2019-12-31,03:53:32,16.67,-99.59,2.0 km,3.6
ObjectId("5e0be1df1d3faec122dcc30c"),2019-12-31,03:35:47,16.11,-97.32,25.0 km,3.7
ObjectId("5e0be1df1d3faec122dcc30e"),2019-12-31,03:19:32,16.35,-95.16,64.0 km,3.9
ObjectId("5e0be1df1d3faec122dcc310"),2019-12-31,03:10:35,16.31,-98.25,4.0 km,3.2
ObjectId("5e0be1df1d3faec122dcc312"),2019-12-31,02:56:01,19.63,-105.38,10.0 km,3.4
ObjectId("5e0be1df1d3faec122dcc314"),2019-12-31,02:14:12,15.41,-94.84,40.0 km,3.9
ObjectId("5e0be1df1d3faec122dcc316"),2019-12-31,01:52:07,16.9,-100.03,7.0 km,3.4
ObjectId("5e0be1df1d3faec122dcc318"),2019-12-31,01:37:24,16.68,-99.59,5.0 km,3.4
ObjectId("5e0be1df1d3faec122dcc31a"),2019-12-31,01:00:23,16.32,-98.29,9.0 km,3.5
ObjectId("5e0d42ee1d3faec122dcca5e"),2020-01-01,14:17:26,16.26,-98.29,15.0 km,4
ObjectId("5e0d42ee1d3faec122dcca60"),2020-01-01,11:51:56,15.96,-97.69,11.0 km,4
ObjectId("5e0d42ee1d3faec122dcca62"),2020-01-01,10:47:11,14.02,-92.47,75.0 km,4
ObjectId("5e0d42ee1d3faec122dcca64"),2020-01-01,09:21:57,16.59,-94.06,128.0 km,4.1
ObjectId("5e0d42ee1d3faec122dcca66"),2020-01-01,08:23:20,16.37,-98.22,15.0 km,4
ObjectId("5e0d42ee1d3faec122dcca68"),2020-01-01,04:50:39,16.99,-94.15,154.0 km,3.7
ObjectId("5e0d42ee1d3faec122dcca6a"),2020-01-01,04:18:00,16.27,-98.14,12.0 km,3.6
ObjectId("5e0d42ee1d3faec122dcca6c"),2020-01-01,03:20:07,25.41,-109.81,10.0 km,4
ObjectId("5e0d42ee1d3faec122dcca6e"),2020-01-01,03:19:50,16.26,-97.96,19.0 km,3.3
ObjectId("5e0d42ee1d3faec122dcca70"),2020-01-01,02:46:06,16.34,-98.31,6.0 km,3.6
ObjectId("5e0d42ee1d3faec122dcca72"),2020-01-01,02:31:03,16.65,-98.49,26.0 km,3.3
ObjectId("5e0d42ee1d3faec122dcca74"),2020-01-01,02:27:56,16.5,-99.23,4.0 km,3.7
ObjectId("5e0d42ee1d3faec122dcca76"),2020-01-01,02:19:35,14.94,-93.28,58.0 km,3.6
ObjectId("5e0d42ee1d3faec122dcca78"),2020-01-01,02:15:20,16.15,-97.57,16.0 km,3.6
ObjectId("5e0d42ee1d3faec122dcca7a"),2020-01-01,02:11:25,18.42,-102.89,15.0 km,3.5
ObjectId("5e0e27ab1d3faec122dcd1a7"),2020-01-02,07:28:32,15.77,-95.96,44.0 km,4.4
ObjectId("5e0e27ab1d3faec122dcd1a9"),2020-01-02,04:38:12,16.49,-98.46,29.0 km,3.4
ObjectId("5e0e27ab1d3faec122dcd1ab"),2020-01-02,04:15:44,15.59,-96.11,4.0 km,4.3
ObjectId("5e0e27ab1d3faec122dcd1ad"),2020-01-02,03:39:19,16.28,-97.78,5.0 km,3.4
ObjectId("5e0e27ab1d3faec122dcd1af"),2020-01-02,03:31:13,16.25,-98.06,10.0 km,3.2
ObjectId("5e0e27ab1d3faec122dcd1b1"),2020-01-02,03:22:36,16.25,-98.09,10.0 km,3.5
ObjectId("5e0e27ab1d3faec122dcd1b3"),2020-01-02,03:18:50,16.26,-98.11,11.0 km,3.6
ObjectId("5e0e27ab1d3faec122dcd1b5"),2020-01-02,02:56:54,15.43,-94.63,25.0 km,3.7
ObjectId("5e0e27ab1d3faec122dcd1b7"),2020-01-02,02:49:06,16.47,-99.1,8.0 km,3.1
ObjectId("5e0e27ab1d3faec122dcd1b9"),2020-01-02,02:45:17,15.3,-92.96,119.0 km,3.5
ObjectId("5e0e27ab1d3faec122dcd1bb"),2020-01-02,02:24:10,32.45,-115.21,5.0 km,3.6
ObjectId("5e0e27ab1d3faec122dcd1bd"),2020-01-02,02:22:47,16.37,-98.17,25.0 km,3.2
ObjectId("5e0e27ab1d3faec122dcd1bf"),2020-01-02,02:20:37,15.11,-94.31,9.0 km,3.8
ObjectId("5e0e27ab1d3faec122dcd1c1"),2020-01-02,02:12:41,16.83,-100.43,6.0 km,3.4
ObjectId("5e0e27ab1d3faec122dcd1c3"),2020-01-02,02:07:15,13.75,-92.36,12.0 km,4.3
ObjectId("5e0f77d61d3faec122dd4cfc"),2020-01-03,07:55:55,16.23,-95.22,51.0 km,4.1
ObjectId("5e0f77d61d3faec122dd4cfe"),2020-01-03,07:55:01,18.22,-100.47,55.0 km,4.4
ObjectId("5e0f77d61d3faec122dd4d00"),2020-01-03,07:12:49,15.88,-94.06,83.0 km,4
ObjectId("5e0f77d61d3faec122dd4d02"),2020-01-03,04:18:58,17.26,-100.65,40.0 km,4.1
ObjectId("5e0f77d61d3faec122dd4d04"),2020-01-03,04:11:29,16.67,-94.47,109.0 km,3.8
ObjectId("5e0f77d61d3faec122dd4d06"),2020-01-03,03:57:21,16.98,-95.86,25.0 km,3.7
ObjectId("5e0f77d61d3faec122dd4d08"),2020-01-03,03:56:16,16.3,-96.21,64.0 km,3.5
ObjectId("5e0f77d61d3faec122dd4d0a"),2020-01-03,03:27:17,15.45,-94.8,16.0 km,3.8
ObjectId("5e0f77d61d3faec122dd4d0c"),2020-01-03,03:21:39,14.9,-92.02,122.0 km,3.9
ObjectId("5e0f77d61d3faec122dd4d0e"),2020-01-03,02:12:41,19.31,-97.49,5.0 km,3.8
ObjectId("5e0f77d61d3faec122dd4d10"),2020-01-03,01:36:54,16.57,-95.04,5.0 km,4.1
ObjectId("5e0f77d61d3faec122dd4d12"),2020-01-03,00:53:42,17.1,-102.44,10.0 km,4
ObjectId("5e0f77d61d3faec122dd4d14"),2020-01-03,00:47:57,15.58,-95.98,7.0 km,4.1
ObjectId("5e0f77d61d3faec122dd4d16"),2020-01-03,00:27:55,15.06,-94.47,16.0 km,3.7
ObjectId("5e0f77d61d3faec122dd4d18"),2020-01-03,00:06:48,16.29,-98.21,18.0 km,3.2
ObjectId("5e0f96061d3faec122dd73b5"),2020-01-03,13:15:15,16.54,-95.05,7.0 km,4.1
ObjectId("5e10b5ec1d3faec122ddb4b9"),2020-01-04,04:51:28,15.99,-92.85,205.0 km,3.9
ObjectId("5e10b5ec1d3faec122ddb4bb"),2020-01-04,04:32:04,15.92,-95.59,36.0 km,3.6
ObjectId("5e10b5ec1d3faec122ddb4bd"),2020-01-04,04:17:33,16.37,-98.11,23.0 km,3.8
ObjectId("5e10b5ec1d3faec122ddb4bf"),2020-01-04,03:24:49,16.43,-98.38,26.0 km,3.4
ObjectId("5e10b5ec1d3faec122ddb4c1"),2020-01-04,03:20:16,15.73,-97.28,6.0 km,3.6
ObjectId("5e10b5ec1d3faec122ddb4c3"),2020-01-04,03:19:46,16.24,-98.08,11.0 km,3.3
ObjectId("5e10b5ec1d3faec122ddb4c5"),2020-01-04,03:00:21,15.28,-92.3,149.0 km,4.1
ObjectId("5e10b5ec1d3faec122ddb4c7"),2020-01-04,02:54:11,17.13,-100.47,34.0 km,4.1
ObjectId("5e10b5ec1d3faec122ddb4c9"),2020-01-04,02:44:58,18.07,-97.83,51.0 km,3.5
ObjectId("5e10b5ec1d3faec122ddb4cb"),2020-01-04,02:38:27,19.39,-99.21,3.0 km,3.4
ObjectId("5e10b5ec1d3faec122ddb4cd"),2020-01-04,02:33:46,16.98,-100.18,17.0 km,3.5
ObjectId("5e10b5ec1d3faec122ddb4cf"),2020-01-04,02:22:01,19.57,-107.4,10.0 km,4
ObjectId("5e10b5ec1d3faec122ddb4d1"),2020-01-04,02:17:19,19,-107.33,10.0 km,4
